,TARGET_BAD_FLAG,TARGET_LOSS_AMT,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,IMP_REASON,IMP_JOB,M_MORTDUE,IMP_MORTDUE,M_VALUE,IMP_VALUE,M_YOJ,IMP_YOJ,M_DEROG,IMP_DEROG,M_DELINQ,IMP_DELINQ,M_CLAGE,IMP_CLAGE,M_NINQ,IMP_NINQ,M_CLNO,IMP_CLNO,M_DEBTINC,IMP_DEBTINC,z_REASON_DebtCon,z_REASON_HomeImp,z_JOB_Mgr,z_JOB_Office,z_JOB_Other,z_JOB_ProfExe,z_JOB_Sales,z_JOB_Self
5439,0,,32200,16232.0,60238.0,DebtCon,Other,0.0,0.0,0.0,116.7297455,1.0,5.0,37.99908153,DebtCon,Other,0,16232.0,0,60238.0,0,0.0,0,0.0,0,0.0,0,116.7297455,0,1.0,0,5.0,0,37.99908153,1,0,0,0,1,0,0,0
5440,0,,32200,118793.0,171024.0,DebtCon,ProfExe,16.0,0.0,0.0,119.6034777,1.0,16.0,29.01132772,DebtCon,ProfExe,0,118793.0,0,171024.0,0,16.0,0,0.0,0,0.0,0,119.6034777,0,1.0,0,16.0,0,29.01132772,1,0,0,0,0,1,0,0
5441,0,,32200,188427.0,293790.0,DebtCon,Other,27.0,0.0,0.0,157.72629080000002,0.0,23.0,37.06575888,DebtCon,Other,0,188427.0,0,293790.0,0,27.0,0,0.0,0,0.0,0,157.72629080000002,0,0.0,0,23.0,0,37.06575888,1,0,0,0,1,0,0,0
5442,0,,32200,108871.0,151667.0,DebtCon,Other,11.0,0.0,0.0,227.4154384,0.0,40.0,40.18309857,DebtCon,Other,0,108871.0,0,151667.0,0,11.0,0,0.0,0,0.0,0,227.4154384,0,0.0,0,40.0,0,40.18309857,1,0,0,0,1,0,0,0
5443,0,,32300,235343.0,45270.0,DebtCon,Mgr,3.0,0.0,1.0,210.9224034,3.0,49.0,41.26480552,DebtCon,Mgr,0,235343.0,0,45270.0,0,3.0,0,0.0,0,1.0,0,210.9224034,0,3.0,0,49.0,0,41.26480552,1,0,1,0,0,0,0,0
5444,0,,32300,195243.0,294372.0,DebtCon,Other,27.0,0.0,0.0,150.20938049999998,0.0,22.0,39.07277566,DebtCon,Other,0,195243.0,0,294372.0,0,27.0,0,0.0,0,0.0,0,150.20938049999998,0,0.0,0,22.0,0,39.07277566,1,0,0,0,1,0,0,0
5445,0,,32300,14163.0,60626.0,DebtCon,Other,0.0,0.0,0.0,109.03108799999998,1.0,6.0,36.50108651,DebtCon,Other,0,14163.0,0,60626.0,0,0.0,0,0.0,0,0.0,0,109.03108799999998,0,1.0,0,6.0,0,36.50108651,1,0,0,0,1,0,0,0
5446,1,27538.0,32300,167000.0,221100.0,DebtCon,Mgr,4.0,0.0,0.0,185.7,3.0,21.0,,DebtCon,Mgr,0,167000.0,0,221100.0,0,4.0,0,0.0,0,0.0,0,185.7,0,3.0,0,21.0,1,34.81826182,1,0,1,0,0,0,0,0
5447,0,,32300,23448.0,45557.0,DebtCon,Other,0.0,0.0,0.0,69.19973077,0.0,7.0,15.77819668,DebtCon,Other,0,23448.0,0,45557.0,0,0.0,0,0.0,0,0.0,0,69.19973077,0,0.0,0,7.0,0,15.77819668,1,0,0,0,1,0,0,0
5448,0,,32300,28213.0,40515.0,DebtCon,Other,0.0,0.0,0.0,55.04424252,0.0,7.0,15.39687666,DebtCon,Other,0,28213.0,0,40515.0,0,0.0,0,0.0,0,0.0,0,55.04424252,0,0.0,0,7.0,0,15.39687666,1,0,0,0,1,0,0,0
5449,0,,32300,133193.0,174905.0,DebtCon,Mgr,13.0,0.0,0.0,177.0516476,1.0,28.0,39.4756896,DebtCon,Mgr,0,133193.0,0,174905.0,0,13.0,0,0.0,0,0.0,0,177.0516476,0,1.0,0,28.0,0,39.4756896,1,0,1,0,0,0,0,0
5450,0,,32300,194350.0,299720.0,DebtCon,Other,28.0,0.0,0.0,170.1968674,0.0,23.0,40.25151003,DebtCon,Other,0,194350.0,0,299720.0,0,28.0,0,0.0,0,0.0,0,170.1968674,0,0.0,0,23.0,0,40.25151003,1,0,0,0,1,0,0,0
5451,0,,32300,41877.0,78220.0,DebtCon,Other,8.0,,,121.9977294,,23.0,31.87626204,DebtCon,Other,0,41877.0,0,78220.0,0,8.0,1,0.0,1,0.0,0,121.9977294,1,1.0,0,23.0,0,31.87626204,1,0,0,0,1,0,0,0
5452,0,,32400,51220.0,106361.0,DebtCon,Office,3.0,0.0,0.0,172.362148,2.0,24.0,36.48909721,DebtCon,Office,0,51220.0,0,106361.0,0,3.0,0,0.0,0,0.0,0,172.362148,0,2.0,0,24.0,0,36.48909721,1,0,0,1,0,0,0,0
5453,1,34841.0,32400,103000.0,149500.0,DebtCon,Mgr,12.0,1.0,0.0,88.23333333,2.0,38.0,,DebtCon,Mgr,0,103000.0,0,149500.0,0,12.0,0,1.0,0,0.0,0,88.23333333,0,2.0,0,38.0,1,34.81826182,1,0,1,0,0,0,0,0
5454,0,,32400,128523.0,179390.0,DebtCon,Mgr,13.0,0.0,0.0,150.0842871,1.0,28.0,43.14434551,DebtCon,Mgr,0,128523.0,0,179390.0,0,13.0,0,0.0,0,0.0,0,150.0842871,0,1.0,0,28.0,0,43.14434551,1,0,1,0,0,0,0,0
5455,0,,32500,124548.0,169881.0,DebtCon,ProfExe,16.0,0.0,0.0,129.524283,1.0,17.0,28.85081359,DebtCon,ProfExe,0,124548.0,0,169881.0,0,16.0,0,0.0,0,0.0,0,129.524283,0,1.0,0,17.0,0,28.85081359,1,0,0,0,0,1,0,0
5456,0,,32500,193409.0,297294.0,DebtCon,Other,30.0,0.0,0.0,150.79985349999998,0.0,22.0,40.59278045,DebtCon,Other,0,193409.0,0,297294.0,0,30.0,0,0.0,0,0.0,0,150.79985349999998,0,0.0,0,22.0,0,40.59278045,1,0,0,0,1,0,0,0
5457,0,,32500,232057.0,286938.0,DebtCon,ProfExe,15.0,0.0,1.0,249.95493330000002,2.0,26.0,25.25477175,DebtCon,ProfExe,0,232057.0,0,286938.0,0,15.0,0,0.0,0,1.0,0,249.95493330000002,0,2.0,0,26.0,0,25.25477175,1,0,0,0,0,1,0,0
5458,0,,32600,17918.0,40000.0,DebtCon,Mgr,7.0,0.0,0.0,45.66666667,0.0,7.0,,DebtCon,Mgr,0,17918.0,0,40000.0,0,7.0,0,0.0,0,0.0,0,45.66666667,0,0.0,0,7.0,1,34.81826182,1,0,1,0,0,0,0,0
5459,0,,32600,233216.0,38583.0,DebtCon,Mgr,4.0,0.0,1.0,226.14698880000003,2.0,49.0,40.22218286,DebtCon,Mgr,0,233216.0,0,38583.0,0,4.0,0,0.0,0,1.0,0,226.14698880000003,0,2.0,0,49.0,0,40.22218286,1,0,1,0,0,0,0,0
5460,0,,32600,79874.0,125000.0,DebtCon,Mgr,30.0,0.0,0.0,340.9,0.0,20.0,,DebtCon,Mgr,0,79874.0,0,125000.0,0,30.0,0,0.0,0,0.0,0,340.9,0,0.0,0,20.0,1,34.81826182,1,0,1,0,0,0,0,0
5461,0,,32700,14955.0,38584.0,DebtCon,Other,29.0,0.0,0.0,197.9863148,0.0,14.0,41.52909627,DebtCon,Other,0,14955.0,0,38584.0,0,29.0,0,0.0,0,0.0,0,197.9863148,0,0.0,0,14.0,0,41.52909627,1,0,0,0,1,0,0,0
5462,0,,32700,39796.0,77819.0,DebtCon,Other,,,,294.4306958,0.0,15.0,40.23707296,DebtCon,Other,0,39796.0,0,77819.0,1,7.0,1,0.0,1,0.0,0,294.4306958,0,0.0,0,15.0,0,40.23707296,1,0,0,0,1,0,0,0
5463,0,,32800,35458.0,78116.0,DebtCon,Other,9.0,,,126.51770520000001,,23.0,33.68805656,DebtCon,Other,0,35458.0,0,78116.0,0,9.0,1,0.0,1,0.0,0,126.51770520000001,1,1.0,0,23.0,0,33.68805656,1,0,0,0,1,0,0,0
5464,0,,32800,13781.0,43371.0,DebtCon,Other,28.0,0.0,0.0,203.8393048,0.0,14.0,40.65777994,DebtCon,Other,0,13781.0,0,43371.0,0,28.0,0,0.0,0,0.0,0,203.8393048,0,0.0,0,14.0,0,40.65777994,1,0,0,0,1,0,0,0
5465,0,,32800,189564.0,296728.0,DebtCon,Other,27.0,0.0,0.0,155.5368967,0.0,23.0,38.05331686,DebtCon,Other,0,189564.0,0,296728.0,0,27.0,0,0.0,0,0.0,0,155.5368967,0,0.0,0,23.0,0,38.05331686,1,0,0,0,1,0,0,0
5466,0,,32800,37231.0,80347.0,DebtCon,Other,9.0,,,113.9365929,,24.0,32.17001962,DebtCon,Other,0,37231.0,0,80347.0,0,9.0,1,0.0,1,0.0,0,113.9365929,1,1.0,0,24.0,0,32.17001962,1,0,0,0,1,0,0,0
5467,0,,32900,232792.0,293949.0,DebtCon,ProfExe,13.0,0.0,1.0,275.6958052,1.0,26.0,27.87825784,DebtCon,ProfExe,0,232792.0,0,293949.0,0,13.0,0,0.0,0,1.0,0,275.6958052,0,1.0,0,26.0,0,27.87825784,1,0,0,0,0,1,0,0
5468,1,3290.0,32900,,55657.0,,,1.0,1.0,3.0,210.0122648,10.0,15.0,1.9092251630000001,MISSING,MISSING,1,65019.0,0,55657.0,0,1.0,0,1.0,0,3.0,0,210.0122648,0,10.0,0,15.0,0,1.9092251630000001,0,0,0,0,0,0,0,0
5469,0,,32900,49709.0,101222.0,DebtCon,Office,2.0,0.0,0.0,181.9098245,2.0,24.0,35.04559626,DebtCon,Office,0,49709.0,0,101222.0,0,2.0,0,0.0,0,0.0,0,181.9098245,0,2.0,0,24.0,0,35.04559626,1,0,0,1,0,0,0,0
5470,0,,32900,9200.0,66056.0,DebtCon,Other,0.0,0.0,0.0,107.67343819999999,1.0,6.0,37.18955165,DebtCon,Other,0,9200.0,0,66056.0,0,0.0,0,0.0,0,0.0,0,107.67343819999999,0,1.0,0,6.0,0,37.18955165,1,0,0,0,1,0,0,0
5471,0,,32900,37265.0,76154.0,DebtCon,Other,7.0,,,128.7311432,,23.0,34.85797706,DebtCon,Other,0,37265.0,0,76154.0,0,7.0,1,0.0,1,0.0,0,128.7311432,1,1.0,0,23.0,0,34.85797706,1,0,0,0,1,0,0,0
5472,0,,33000,18026.0,57436.0,DebtCon,Other,0.0,0.0,0.0,94.11896805,0.0,5.0,37.74993373,DebtCon,Other,0,18026.0,0,57436.0,0,0.0,0,0.0,0,0.0,0,94.11896805,0,0.0,0,5.0,0,37.74993373,1,0,0,0,1,0,0,0
5473,0,,33000,232113.0,46286.0,DebtCon,Mgr,3.0,0.0,1.0,214.3529578,2.0,50.0,42.51200002,DebtCon,Mgr,0,232113.0,0,46286.0,0,3.0,0,0.0,0,1.0,0,214.3529578,0,2.0,0,50.0,0,42.51200002,1,0,1,0,0,0,0,0
5474,0,,33000,54821.0,104724.0,DebtCon,Office,1.0,0.0,0.0,164.30091869999998,1.0,24.0,34.39190747,DebtCon,Office,0,54821.0,0,104724.0,0,1.0,0,0.0,0,0.0,0,164.30091869999998,0,1.0,0,24.0,0,34.39190747,1,0,0,1,0,0,0,0
5475,1,34252.0,33000,153000.0,164000.0,DebtCon,Office,9.0,0.0,0.0,117.66666670000001,4.0,32.0,,DebtCon,Office,0,153000.0,0,164000.0,0,9.0,0,0.0,0,0.0,0,117.66666670000001,0,4.0,0,32.0,1,34.81826182,1,0,0,1,0,0,0,0
5476,0,,33000,138000.0,190000.0,DebtCon,ProfExe,22.0,0.0,0.0,188.16666669999998,1.0,22.0,,DebtCon,ProfExe,0,138000.0,0,190000.0,0,22.0,0,0.0,0,0.0,0,188.16666669999998,0,1.0,0,22.0,1,34.81826182,1,0,0,0,0,1,0,0
5477,0,,33000,227543.0,289091.0,DebtCon,ProfExe,3.0,0.0,0.0,203.9415862,0.0,29.0,17.42563348,DebtCon,ProfExe,0,227543.0,0,289091.0,0,3.0,0,0.0,0,0.0,0,203.9415862,0,0.0,0,29.0,0,17.42563348,1,0,0,0,0,1,0,0
5478,0,,33000,104422.0,152298.0,DebtCon,Other,15.0,0.0,0.0,227.6777656,0.0,40.0,42.2817024,DebtCon,Other,0,104422.0,0,152298.0,0,15.0,0,0.0,0,0.0,0,227.6777656,0,0.0,0,40.0,0,42.2817024,1,0,0,0,1,0,0,0
5479,0,,33100,236847.0,46091.0,DebtCon,Mgr,1.0,0.0,2.0,205.6506602,3.0,49.0,41.83267428,DebtCon,Mgr,0,236847.0,0,46091.0,0,1.0,0,0.0,0,2.0,0,205.6506602,0,3.0,0,49.0,0,41.83267428,1,0,1,0,0,0,0,0
5480,1,31652.0,33100,111917.0,156552.0,DebtCon,Mgr,12.0,0.0,0.0,107.29489960000001,2.0,37.0,41.44154866,DebtCon,Mgr,0,111917.0,0,156552.0,0,12.0,0,0.0,0,0.0,0,107.29489960000001,0,2.0,0,37.0,0,41.44154866,1,0,1,0,0,0,0,0
5481,0,,33100,238018.0,44379.0,DebtCon,Mgr,3.0,0.0,2.0,195.3652599,3.0,49.0,40.41559886,DebtCon,Mgr,0,238018.0,0,44379.0,0,3.0,0,0.0,0,2.0,0,195.3652599,0,3.0,0,49.0,0,40.41559886,1,0,1,0,0,0,0,0
5482,1,13461.0,33200,36705.0,78040.0,DebtCon,Mgr,19.0,2.0,0.0,120.090143,0.0,13.0,35.01574872,DebtCon,Mgr,0,36705.0,0,78040.0,0,19.0,0,2.0,0,0.0,0,120.090143,0,0.0,0,13.0,0,35.01574872,1,0,1,0,0,0,0,0
5483,0,,33200,195971.0,298682.0,DebtCon,Other,29.0,0.0,0.0,138.5666478,0.0,22.0,39.88756232,DebtCon,Other,0,195971.0,0,298682.0,0,29.0,0,0.0,0,0.0,0,138.5666478,0,0.0,0,22.0,0,39.88756232,1,0,0,0,1,0,0,0
5484,0,,33200,119049.0,175867.0,DebtCon,ProfExe,17.0,0.0,0.0,112.46778529999999,0.0,16.0,28.51781662,DebtCon,ProfExe,0,119049.0,0,175867.0,0,17.0,0,0.0,0,0.0,0,112.46778529999999,0,0.0,0,16.0,0,28.51781662,1,0,0,0,0,1,0,0
5485,0,,33200,57419.0,103648.0,DebtCon,Office,4.0,0.0,0.0,175.38672309999998,1.0,25.0,34.28625051,DebtCon,Office,0,57419.0,0,103648.0,0,4.0,0,0.0,0,0.0,0,175.38672309999998,0,1.0,0,25.0,0,34.28625051,1,0,0,1,0,0,0,0
5486,0,,33200,23858.0,40268.0,DebtCon,Other,0.0,0.0,0.0,56.60389545,0.0,7.0,16.6958286,DebtCon,Other,0,23858.0,0,40268.0,0,0.0,0,0.0,0,0.0,0,56.60389545,0,0.0,0,7.0,0,16.6958286,1,0,0,0,1,0,0,0
5487,0,,33200,140690.0,195001.0,DebtCon,ProfExe,21.0,0.0,0.0,177.247554,0.0,22.0,38.98121028,DebtCon,ProfExe,0,140690.0,0,195001.0,0,21.0,0,0.0,0,0.0,0,177.247554,0,0.0,0,22.0,0,38.98121028,1,0,0,0,0,1,0,0
5488,0,,33300,19675.0,47894.0,DebtCon,Mgr,6.0,0.0,0.0,42.43527965,0.0,7.0,36.66861708,DebtCon,Mgr,0,19675.0,0,47894.0,0,6.0,0,0.0,0,0.0,0,42.43527965,0,0.0,0,7.0,0,36.66861708,1,0,1,0,0,0,0,0
5489,1,36119.0,33400,59000.0,85000.0,HomeImp,Self,2.0,0.0,7.0,240.43333330000002,3.0,26.0,,HomeImp,Self,0,59000.0,0,85000.0,0,2.0,0,0.0,0,7.0,0,240.43333330000002,0,3.0,0,26.0,1,34.81826182,0,1,0,0,0,0,0,1
5490,0,,33400,20921.0,37363.0,DebtCon,Other,28.0,0.0,0.0,198.8970467,0.0,14.0,42.55636282,DebtCon,Other,0,20921.0,0,37363.0,0,28.0,0,0.0,0,0.0,0,198.8970467,0,0.0,0,14.0,0,42.55636282,1,0,0,0,1,0,0,0
5491,0,,33400,37262.0,76717.0,DebtCon,Other,9.0,,,131.04498600000002,,24.0,32.02105145,DebtCon,Other,0,37262.0,0,76717.0,0,9.0,1,0.0,1,0.0,0,131.04498600000002,1,1.0,0,24.0,0,32.02105145,1,0,0,0,1,0,0,0
5492,0,,33500,73761.0,117729.0,DebtCon,Mgr,11.0,0.0,0.0,62.12090961,0.0,35.0,25.46161407,DebtCon,Mgr,0,73761.0,0,117729.0,0,11.0,0,0.0,0,0.0,0,62.12090961,0,0.0,0,35.0,0,25.46161407,1,0,1,0,0,0,0,0
5493,1,24706.0,33500,54079.0,66261.0,HomeImp,Mgr,15.0,4.0,0.0,142.0,0.0,14.0,,HomeImp,Mgr,0,54079.0,0,66261.0,0,15.0,0,4.0,0,0.0,0,142.0,0,0.0,0,14.0,1,34.81826182,0,1,1,0,0,0,0,0
5494,0,,33500,18934.0,42328.0,DebtCon,Mgr,5.0,0.0,0.0,38.69922722,0.0,6.0,34.22224671,DebtCon,Mgr,0,18934.0,0,42328.0,0,5.0,0,0.0,0,0.0,0,38.69922722,0,0.0,0,6.0,0,34.22224671,1,0,1,0,0,0,0,0
5495,0,,33500,37843.0,80771.0,DebtCon,Other,10.0,,,107.99711119999999,,23.0,33.96233051,DebtCon,Other,0,37843.0,0,80771.0,0,10.0,1,0.0,1,0.0,0,107.99711119999999,1,1.0,0,23.0,0,33.96233051,1,0,0,0,1,0,0,0
5496,0,,33500,240157.0,42013.0,DebtCon,Mgr,3.0,0.0,2.0,201.61229880000002,2.0,50.0,41.64479426,DebtCon,Mgr,0,240157.0,0,42013.0,0,3.0,0,0.0,0,2.0,0,201.61229880000002,0,2.0,0,50.0,0,41.64479426,1,0,1,0,0,0,0,0
5497,0,,33500,49292.0,104421.0,DebtCon,Office,1.0,0.0,0.0,161.8332356,1.0,25.0,36.89609946,DebtCon,Office,0,49292.0,0,104421.0,0,1.0,0,0.0,0,0.0,0,161.8332356,0,1.0,0,25.0,0,36.89609946,1,0,0,1,0,0,0,0
5498,0,,33500,18804.0,43982.0,DebtCon,Mgr,7.0,0.0,0.0,46.76290645,0.0,6.0,34.98037124,DebtCon,Mgr,0,18804.0,0,43982.0,0,7.0,0,0.0,0,0.0,0,46.76290645,0,0.0,0,6.0,0,34.98037124,1,0,1,0,0,0,0,0
5499,0,,33600,87451.0,131949.0,DebtCon,Mgr,30.0,0.0,0.0,342.4680597,0.0,20.0,40.89238843,DebtCon,Mgr,0,87451.0,0,131949.0,0,30.0,0,0.0,0,0.0,0,342.4680597,0,0.0,0,20.0,0,40.89238843,1,0,1,0,0,0,0,0
5500,0,,33600,79877.0,118554.0,DebtCon,Mgr,9.0,0.0,0.0,78.32776771,1.0,35.0,25.01202037,DebtCon,Mgr,0,79877.0,0,118554.0,0,9.0,0,0.0,0,0.0,0,78.32776771,0,1.0,0,35.0,0,25.01202037,1,0,1,0,0,0,0,0
5501,0,,33600,233630.0,284049.0,DebtCon,ProfExe,4.0,0.0,0.0,218.9936962,0.0,30.0,14.07235376,DebtCon,ProfExe,0,233630.0,0,284049.0,0,4.0,0,0.0,0,0.0,0,218.9936962,0,0.0,0,30.0,0,14.07235376,1,0,0,0,0,1,0,0
5502,0,,33700,73877.0,124834.0,DebtCon,Mgr,10.0,0.0,0.0,68.48269459,0.0,34.0,25.96045509,DebtCon,Mgr,0,73877.0,0,124834.0,0,10.0,0,0.0,0,0.0,0,68.48269459,0,0.0,0,34.0,0,25.96045509,1,0,1,0,0,0,0,0
5503,0,,33700,142468.0,195770.0,DebtCon,ProfExe,22.0,0.0,0.0,200.8607367,1.0,22.0,36.50527114,DebtCon,ProfExe,0,142468.0,0,195770.0,0,22.0,0,0.0,0,0.0,0,200.8607367,0,1.0,0,22.0,0,36.50527114,1,0,0,0,0,1,0,0
5504,0,,33700,12512.0,42634.0,DebtCon,Other,28.0,0.0,0.0,184.134954,0.0,15.0,42.48237422,DebtCon,Other,0,12512.0,0,42634.0,0,28.0,0,0.0,0,0.0,0,184.134954,0,0.0,0,15.0,0,42.48237422,1,0,0,0,1,0,0,0
5505,0,,33700,28956.0,45640.0,DebtCon,Other,0.0,0.0,0.0,59.04270368,0.0,6.0,16.49508064,DebtCon,Other,0,28956.0,0,45640.0,0,0.0,0,0.0,0,0.0,0,59.04270368,0,0.0,0,6.0,0,16.49508064,1,0,0,0,1,0,0,0
5506,0,,33700,132617.0,172152.0,DebtCon,Mgr,15.0,0.0,0.0,178.4111833,1.0,28.0,42.45764485,DebtCon,Mgr,0,132617.0,0,172152.0,0,15.0,0,0.0,0,0.0,0,178.4111833,0,1.0,0,28.0,0,42.45764485,1,0,1,0,0,0,0,0
5507,0,,33700,147522.0,198737.0,DebtCon,ProfExe,20.0,0.0,0.0,188.1493561,1.0,21.0,37.30853626,DebtCon,ProfExe,0,147522.0,0,198737.0,0,20.0,0,0.0,0,0.0,0,188.1493561,0,1.0,0,21.0,0,37.30853626,1,0,0,0,0,1,0,0
5508,0,,33700,83471.0,133221.0,DebtCon,Mgr,29.0,0.0,0.0,334.58120660000003,0.0,19.0,39.09556626,DebtCon,Mgr,0,83471.0,0,133221.0,0,29.0,0,0.0,0,0.0,0,334.58120660000003,0,0.0,0,19.0,0,39.09556626,1,0,1,0,0,0,0,0
5509,0,,33700,26395.0,48905.0,DebtCon,Mgr,6.0,0.0,0.0,48.71005322,0.0,7.0,36.42433271,DebtCon,Mgr,0,26395.0,0,48905.0,0,6.0,0,0.0,0,0.0,0,48.71005322,0,0.0,0,7.0,0,36.42433271,1,0,1,0,0,0,0,0
5510,0,,33700,36851.0,78893.0,DebtCon,Other,,,,302.72715039999997,0.0,16.0,41.82215988,DebtCon,Other,0,36851.0,0,78893.0,1,7.0,1,0.0,1,0.0,0,302.72715039999997,0,0.0,0,16.0,0,41.82215988,1,0,0,0,1,0,0,0
5511,0,,33800,15648.0,43726.0,DebtCon,Other,29.0,0.0,0.0,198.4511737,0.0,14.0,42.51197505,DebtCon,Other,0,15648.0,0,43726.0,0,29.0,0,0.0,0,0.0,0,198.4511737,0,0.0,0,14.0,0,42.51197505,1,0,0,0,1,0,0,0
5512,0,,33900,128884.0,172094.0,DebtCon,Mgr,12.0,1.0,0.0,166.6247382,1.0,27.0,42.31889922,DebtCon,Mgr,0,128884.0,0,172094.0,0,12.0,0,1.0,0,0.0,0,166.6247382,0,1.0,0,27.0,0,42.31889922,1,0,1,0,0,0,0,0
5513,0,,33900,13154.0,62208.0,DebtCon,Other,1.0,0.0,0.0,111.98065700000001,1.0,5.0,37.466977299999996,DebtCon,Other,0,13154.0,0,62208.0,0,1.0,0,0.0,0,0.0,0,111.98065700000001,0,1.0,0,5.0,0,37.466977299999996,1,0,0,0,1,0,0,0
5514,0,,33900,232317.0,38412.0,DebtCon,Mgr,2.0,0.0,2.0,213.20965139999998,3.0,50.0,42.5578291,DebtCon,Mgr,0,232317.0,0,38412.0,0,2.0,0,0.0,0,2.0,0,213.20965139999998,0,3.0,0,50.0,0,42.5578291,1,0,1,0,0,0,0,0
5515,0,,33900,231455.0,290039.0,DebtCon,ProfExe,4.0,0.0,0.0,222.87464790000004,0.0,30.0,16.689490799999998,DebtCon,ProfExe,0,231455.0,0,290039.0,0,4.0,0,0.0,0,0.0,0,222.87464790000004,0,0.0,0,30.0,0,16.689490799999998,1,0,0,0,0,1,0,0
5516,0,,34000,121625.0,169369.0,DebtCon,ProfExe,15.0,0.0,0.0,112.31499709999999,0.0,17.0,28.99431237,DebtCon,ProfExe,0,121625.0,0,169369.0,0,15.0,0,0.0,0,0.0,0,112.31499709999999,0,0.0,0,17.0,0,28.99431237,1,0,0,0,0,1,0,0
5517,0,,34000,232312.0,286305.0,DebtCon,ProfExe,4.0,0.0,0.0,219.65893190000003,0.0,29.0,15.73593489,DebtCon,ProfExe,0,232312.0,0,286305.0,0,4.0,0,0.0,0,0.0,0,219.65893190000003,0,0.0,0,29.0,0,15.73593489,1,0,0,0,0,1,0,0
5518,0,,34000,57025.0,103563.0,DebtCon,Office,3.0,0.0,0.0,173.4941319,2.0,24.0,36.91389765,DebtCon,Office,0,57025.0,0,103563.0,0,3.0,0,0.0,0,0.0,0,173.4941319,0,2.0,0,24.0,0,36.91389765,1,0,0,1,0,0,0,0
5519,0,,34100,139035.0,198788.0,DebtCon,ProfExe,23.0,0.0,0.0,171.9632916,1.0,22.0,37.68589208,DebtCon,ProfExe,0,139035.0,0,198788.0,0,23.0,0,0.0,0,0.0,0,171.9632916,0,1.0,0,22.0,0,37.68589208,1,0,0,0,0,1,0,0
5520,0,,34100,241545.0,42189.0,DebtCon,Mgr,1.0,0.0,2.0,196.55422119999997,3.0,50.0,42.04270618,DebtCon,Mgr,0,241545.0,0,42189.0,0,1.0,0,0.0,0,2.0,0,196.55422119999997,0,3.0,0,50.0,0,42.04270618,1,0,1,0,0,0,0,0
5521,0,,34100,138523.0,196555.0,DebtCon,ProfExe,21.0,0.0,0.0,185.0054347,1.0,22.0,38.8960395,DebtCon,ProfExe,0,138523.0,0,196555.0,0,21.0,0,0.0,0,0.0,0,185.0054347,0,1.0,0,22.0,0,38.8960395,1,0,0,0,0,1,0,0
5522,0,,34100,241931.0,36486.0,DebtCon,Mgr,1.0,0.0,2.0,196.00883159999998,3.0,50.0,42.45858179,DebtCon,Mgr,0,241931.0,0,36486.0,0,1.0,0,0.0,0,2.0,0,196.00883159999998,0,3.0,0,50.0,0,42.45858179,1,0,1,0,0,0,0,0
5523,0,,34200,119575.0,175235.0,DebtCon,ProfExe,16.0,0.0,0.0,131.5424382,1.0,16.0,27.14989852,DebtCon,ProfExe,0,119575.0,0,175235.0,0,16.0,0,0.0,0,0.0,0,131.5424382,0,1.0,0,16.0,0,27.14989852,1,0,0,0,0,1,0,0
5524,0,,34300,89000.0,137000.0,DebtCon,Other,12.0,0.0,0.0,63.93333333,1.0,36.0,,DebtCon,Other,0,89000.0,0,137000.0,0,12.0,0,0.0,0,0.0,0,63.93333333,0,1.0,0,36.0,1,34.81826182,1,0,0,0,1,0,0,0
5525,0,,34300,146171.0,196270.0,DebtCon,ProfExe,19.0,0.0,0.0,195.555801,1.0,21.0,37.94959341,DebtCon,ProfExe,0,146171.0,0,196270.0,0,19.0,0,0.0,0,0.0,0,195.555801,0,1.0,0,21.0,0,37.94959341,1,0,0,0,0,1,0,0
5526,0,,34300,118911.0,168901.0,DebtCon,ProfExe,16.0,0.0,0.0,134.7340235,0.0,17.0,28.81751546,DebtCon,ProfExe,0,118911.0,0,168901.0,0,16.0,0,0.0,0,0.0,0,134.7340235,0,0.0,0,17.0,0,28.81751546,1,0,0,0,0,1,0,0
5527,0,,34400,97971.0,145124.0,DebtCon,Other,13.0,0.0,0.0,67.83204167,1.0,36.0,40.40270584,DebtCon,Other,0,97971.0,0,145124.0,0,13.0,0,0.0,0,0.0,0,67.83204167,0,1.0,0,36.0,0,40.40270584,1,0,0,0,1,0,0,0
5528,1,32588.0,34400,155536.0,169503.0,DebtCon,Office,10.0,0.0,0.0,107.70992269999999,4.0,32.0,58.8269296,DebtCon,Office,0,155536.0,0,169503.0,0,10.0,0,0.0,0,0.0,0,107.70992269999999,0,4.0,0,32.0,0,58.8269296,1,0,0,1,0,0,0,0
5529,0,,34500,109000.0,159500.0,DebtCon,Other,,0.0,0.0,250.6333333,3.0,14.0,,DebtCon,Other,0,109000.0,0,159500.0,1,7.0,0,0.0,0,0.0,0,250.6333333,0,3.0,0,14.0,1,34.81826182,1,0,0,0,1,0,0,0
5530,1,16070.0,34600,169960.0,224716.0,DebtCon,Mgr,2.0,0.0,0.0,182.0684611,2.0,21.0,32.71020486,DebtCon,Mgr,0,169960.0,0,224716.0,0,2.0,0,0.0,0,0.0,0,182.0684611,0,2.0,0,21.0,0,32.71020486,1,0,1,0,0,0,0,0
